,time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),windspeed_10m (km/h)
3144,2016-05-11T00:00,12.2,99,11.8,993.2,0.0,100,7.1
3145,2016-05-11T01:00,11.8,100,11.5,993.6,0.0,90,5.2
3146,2016-05-11T02:00,12.9,100,13.0,993.7,0.0,94,5.1
3147,2016-05-11T03:00,12.7,100,12.8,994.0,0.0,97,4.7
3148,2016-05-11T04:00,12.5,100,12.7,994.5,0.0,99,3.7
3149,2016-05-11T05:00,12.1,99,12.4,994.9,0.0,92,2.3
3150,2016-05-11T06:00,11.8,100,12.1,995.1,0.0,95,1.8
3151,2016-05-11T07:00,12.2,99,12.2,995.3,0.0,94,3.7
3152,2016-05-11T08:00,12.5,99,12.6,995.7,0.0,100,4.2
3153,2016-05-11T09:00,13.2,98,13.7,996.1,0.0,100,2.3
3154,2016-05-11T10:00,14.3,94,14.9,996.6,0.0,100,3.1
3155,2016-05-11T11:00,15.6,89,15.8,996.4,0.0,100,6.3
3156,2016-05-11T12:00,16.6,84,17.5,996.3,0.0,100,6.7
3157,2016-05-11T13:00,16.9,80,18.1,995.9,0.0,100,5.7
3158,2016-05-11T14:00,15.9,82,15.6,995.4,0.0,100,8.3
3159,2016-05-11T15:00,16.1,81,15.6,994.9,0.0,100,9.4
3160,2016-05-11T16:00,16.3,81,15.5,994.3,0.0,100,12.3
3161,2016-05-11T17:00,16.3,82,15.9,994.1,0.0,100,9.8
3162,2016-05-11T18:00,16.5,82,16.1,993.7,0.0,71,10.4
3163,2016-05-11T19:00,16.4,84,15.9,993.3,0.0,53,11.1
3164,2016-05-11T20:00,16.0,85,15.6,993.7,0.0,54,10.0
3165,2016-05-11T21:00,16.0,87,15.6,993.8,0.0,49,11.6
3166,2016-05-11T22:00,16.2,89,15.9,994.3,0.6,51,11.5
3167,2016-05-11T23:00,16.1,93,16.1,994.5,1.5,100,11.5
3168,2016-05-12T00:00,16.0,94,15.4,993.9,1.0,100,15.6
3169,2016-05-12T01:00,15.8,95,15.2,993.0,0.2,35,15.3
3170,2016-05-12T02:00,15.5,96,15.4,992.0,0.0,40,11.7
3171,2016-05-12T03:00,15.3,97,15.1,991.7,0.0,26,12.4
3172,2016-05-12T04:00,15.8,97,15.5,991.8,0.1,65,13.7
3173,2016-05-12T05:00,16.3,97,16.8,992.7,0.2,100,9.9
3174,2016-05-12T06:00,16.6,98,17.0,992.5,0.2,100,11.4
3175,2016-05-12T07:00,16.7,98,16.8,991.6,0.0,100,14.8
3176,2016-05-12T08:00,16.8,97,16.1,992.0,0.0,100,20.2
3177,2016-05-12T09:00,17.0,96,16.6,991.7,0.0,100,17.3
3178,2016-05-12T10:00,17.1,93,17.3,991.8,0.0,100,12.9
3179,2016-05-12T11:00,17.5,90,17.9,992.4,0.0,100,10.6
3180,2016-05-12T12:00,18.0,87,18.2,992.4,0.0,100,12.4
3181,2016-05-12T13:00,18.7,84,18.9,992.4,0.1,100,12.7
3182,2016-05-12T14:00,16.8,85,16.3,992.0,0.3,100,12.9
3183,2016-05-12T15:00,17.7,77,16.4,991.9,0.0,61,16.8
3184,2016-05-12T16:00,18.3,70,16.5,991.5,0.0,47,18.6
3185,2016-05-12T17:00,18.7,65,16.5,991.7,0.0,44,18.4
3186,2016-05-12T18:00,18.6,61,15.6,991.6,0.0,30,22.3
3187,2016-05-12T19:00,18.0,61,14.7,992.2,0.0,14,22.9
3188,2016-05-12T20:00,17.0,62,13.8,992.7,0.0,41,21.1
3189,2016-05-12T21:00,16.2,62,12.9,993.2,0.0,82,20.4
3190,2016-05-12T22:00,15.8,61,12.4,993.6,0.0,100,19.8
3191,2016-05-12T23:00,15.1,61,11.6,993.5,0.0,63,20.1
3192,2016-05-13T00:00,14.4,62,10.7,993.6,0.0,7,20.1
3193,2016-05-13T01:00,13.7,64,10.0,993.7,0.0,2,19.9
3194,2016-05-13T02:00,12.0,70,8.4,993.6,0.0,3,18.7
3195,2016-05-13T03:00,11.4,72,8.0,993.8,0.0,1,17.0
3196,2016-05-13T04:00,10.9,74,7.4,994.0,0.0,7,17.5
3197,2016-05-13T05:00,10.5,74,7.3,994.5,0.0,6,15.5
3198,2016-05-13T06:00,10.2,75,7.1,994.8,0.0,5,14.2
3199,2016-05-13T07:00,10.5,76,7.6,995.0,0.0,1,13.3
3200,2016-05-13T08:00,11.3,72,8.5,995.4,0.0,1,13.1
3201,2016-05-13T09:00,12.3,69,9.6,995.6,0.0,0,13.0
3202,2016-05-13T10:00,13.3,64,10.8,995.7,0.0,37,15.3
3203,2016-05-13T11:00,14.4,58,12.9,995.3,0.0,19,13.7
3204,2016-05-13T12:00,15.4,55,14.1,994.7,0.0,41,15.3
3205,2016-05-13T13:00,16.2,54,15.0,994.5,0.0,99,16.6
3206,2016-05-13T14:00,16.9,49,15.4,993.6,0.0,34,13.1
3207,2016-05-13T15:00,17.0,50,15.4,992.9,0.0,65,10.9
3208,2016-05-13T16:00,17.2,51,15.1,992.1,0.0,50,11.2
3209,2016-05-13T17:00,17.2,52,15.4,991.1,0.0,86,7.1
3210,2016-05-13T18:00,16.7,56,15.2,990.2,0.0,98,6.2
3211,2016-05-13T19:00,14.9,67,14.2,990.1,0.8,100,2.5
3212,2016-05-13T20:00,12.2,86,11.4,990.1,2.1,100,5.2
3213,2016-05-13T21:00,10.4,92,8.9,988.6,3.4,100,8.5
3214,2016-05-13T22:00,9.3,93,7.7,987.8,5.6,100,8.0
3215,2016-05-13T23:00,8.7,92,4.2,988.2,5.5,100,26.2
3216,2016-05-14T00:00,8.9,91,3.8,989.5,2.2,100,30.0
3217,2016-05-14T01:00,8.4,85,3.4,989.9,0.7,65,27.7
3218,2016-05-14T02:00,7.4,83,2.3,990.0,0.0,15,26.3
3219,2016-05-14T03:00,7.0,80,1.8,990.5,0.0,21,25.5
3220,2016-05-14T04:00,6.6,78,1.3,991.0,0.0,6,25.2
3221,2016-05-14T05:00,6.2,76,1.3,991.4,0.0,14,21.9
3222,2016-05-14T06:00,6.0,74,1.0,992.0,0.0,17,21.5
3223,2016-05-14T07:00,6.1,71,0.9,992.8,0.0,31,22.2
3224,2016-05-14T08:00,6.5,65,0.7,993.7,0.0,83,25.6
3225,2016-05-14T09:00,7.2,58,1.4,993.8,0.0,96,24.5
3226,2016-05-14T10:00,7.7,53,1.7,994.5,0.1,73,25.1
3227,2016-05-14T11:00,8.1,51,2.0,994.9,0.0,100,26.3
3228,2016-05-14T12:00,8.3,51,2.3,995.0,0.0,84,25.8
3229,2016-05-14T13:00,8.5,50,2.1,995.1,0.0,100,27.3
3230,2016-05-14T14:00,7.9,54,2.0,995.2,0.0,100,26.5
3231,2016-05-14T15:00,7.9,50,1.8,995.7,0.0,100,25.5
3232,2016-05-14T16:00,7.6,49,1.4,995.6,0.0,100,25.3
3233,2016-05-14T17:00,7.6,48,2.6,995.2,0.0,100,17.1
3234,2016-05-14T18:00,7.7,48,3.1,995.3,0.0,100,14.8
3235,2016-05-14T19:00,7.7,50,3.6,995.2,0.0,100,11.7
3236,2016-05-14T20:00,7.5,51,4.0,995.4,0.0,92,7.3
3237,2016-05-14T21:00,7.3,54,4.1,996.0,0.0,56,5.8
3238,2016-05-14T22:00,7.0,56,3.8,996.4,0.0,56,6.1
3239,2016-05-14T23:00,6.7,58,3.6,996.5,0.0,100,5.4
3240,2016-05-15T00:00,6.2,60,3.1,996.2,0.0,80,5.8
3241,2016-05-15T01:00,5.6,64,2.4,996.2,0.0,59,6.2
3242,2016-05-15T02:00,5.8,68,2.4,996.2,0.0,59,9.0
3243,2016-05-15T03:00,6.0,67,2.2,996.4,0.0,47,11.5
3244,2016-05-15T04:00,5.8,67,1.8,996.6,0.0,37,12.8
3245,2016-05-15T05:00,5.6,66,2.7,996.9,0.0,40,5.4
3246,2016-05-15T06:00,5.4,67,2.4,997.1,0.0,49,5.2
3247,2016-05-15T07:00,5.6,65,2.3,997.4,0.0,6,7.6
3248,2016-05-15T08:00,6.0,57,1.6,997.8,0.0,9,13.6
3249,2016-05-15T09:00,6.3,51,0.8,998.4,0.0,7,20.4
3250,2016-05-15T10:00,6.9,46,1.7,999.3,0.0,14,22.2
3251,2016-05-15T11:00,7.6,41,3.0,999.8,0.0,15,20.8
3252,2016-05-15T12:00,8.2,39,4.4,999.6,0.0,43,20.4
3253,2016-05-15T13:00,8.2,43,5.1,999.6,0.0,44,16.2
3254,2016-05-15T14:00,7.8,46,5.5,999.1,0.0,38,12.4
3255,2016-05-15T15:00,8.0,48,5.6,999.0,0.0,51,10.8
3256,2016-05-15T16:00,8.4,48,5.5,998.6,0.0,59,9.9
3257,2016-05-15T17:00,9.1,47,5.3,998.3,0.0,44,9.5
3258,2016-05-15T18:00,9.6,48,6.3,997.8,0.0,1,6.4
3259,2016-05-15T19:00,9.8,52,7.2,998.0,0.0,8,3.6
3260,2016-05-15T20:00,9.7,56,6.6,998.4,0.0,1,8.4
3261,2016-05-15T21:00,9.2,61,6.2,998.8,0.0,0,8.4
3262,2016-05-15T22:00,8.5,66,5.4,999.1,0.0,0,9.6
3263,2016-05-15T23:00,8.1,67,4.6,999.2,0.0,0,11.6
3264,2016-05-16T00:00,7.8,67,4.0,998.9,0.0,1,14.0
3265,2016-05-16T01:00,7.6,68,3.4,998.9,0.0,0,16.7
3266,2016-05-16T02:00,8.1,60,3.3,998.8,0.0,0,19.1
3267,2016-05-16T03:00,8.0,58,2.9,998.6,0.0,0,20.6
3268,2016-05-16T04:00,7.9,59,2.7,998.3,0.0,0,20.9
3269,2016-05-16T05:00,7.7,61,2.9,998.2,0.0,0,19.2
3270,2016-05-16T06:00,7.7,64,2.9,998.5,0.0,0,19.7
3271,2016-05-16T07:00,8.3,66,3.6,998.8,0.0,1,20.1
3272,2016-05-16T08:00,9.9,64,5.4,998.8,0.0,5,20.4
3273,2016-05-16T09:00,11.7,61,7.2,998.7,0.0,8,21.5
3274,2016-05-16T10:00,13.4,58,9.6,998.4,0.0,9,21.4
3275,2016-05-16T11:00,14.7,56,11.5,998.3,0.0,26,21.4
3276,2016-05-16T12:00,15.7,54,13.2,998.0,0.0,46,21.3
3277,2016-05-16T13:00,16.1,52,13.3,997.6,0.0,65,20.6
3278,2016-05-16T14:00,16.8,45,12.8,997.7,0.0,62,20.2
3279,2016-05-16T15:00,16.9,44,12.6,997.5,0.0,61,20.5
3280,2016-05-16T16:00,16.9,45,12.6,997.6,0.0,64,20.7
3281,2016-05-16T17:00,16.7,47,13.0,997.1,0.0,83,16.9
3282,2016-05-16T18:00,16.0,51,12.7,997.0,0.0,87,16.0
3283,2016-05-16T19:00,15.2,58,12.0,997.1,0.0,89,16.3
3284,2016-05-16T20:00,14.2,63,10.7,997.4,0.0,90,19.1
3285,2016-05-16T21:00,13.5,67,10.1,998.2,0.0,94,18.8
3286,2016-05-16T22:00,13.1,69,10.1,999.2,0.0,96,16.3
3287,2016-05-16T23:00,12.6,72,9.5,999.8,0.0,90,16.6
3288,2016-05-17T00:00,12.1,74,8.9,999.6,0.0,100,17.6
3289,2016-05-17T01:00,11.7,76,8.6,999.6,0.0,100,17.4
3290,2016-05-17T02:00,11.8,78,8.8,999.6,0.2,98,16.8
3291,2016-05-17T03:00,11.3,81,8.7,999.9,0.2,88,14.8
3292,2016-05-17T04:00,11.0,82,8.7,1000.1,0.1,100,12.3
3293,2016-05-17T05:00,10.4,86,8.6,1000.5,0.1,75,9.2
3294,2016-05-17T06:00,9.9,88,8.4,1001.3,0.1,100,6.8
3295,2016-05-17T07:00,9.6,90,8.2,1001.0,0.0,100,5.6
3296,2016-05-17T08:00,9.3,89,8.0,1001.7,0.0,100,4.3
3297,2016-05-17T09:00,9.1,88,7.4,1001.9,0.0,100,6.6
3298,2016-05-17T10:00,9.2,85,7.2,1002.3,0.0,66,10.2
3299,2016-05-17T11:00,9.2,83,7.0,1002.6,0.0,71,13.9
3300,2016-05-17T12:00,9.2,81,7.1,1002.9,0.0,65,15.0
3301,2016-05-17T13:00,9.1,81,6.6,1002.4,0.0,78,15.8
3302,2016-05-17T14:00,8.8,80,5.5,1002.0,0.0,58,16.6
3303,2016-05-17T15:00,8.9,80,5.4,1001.6,0.0,37,17.1
3304,2016-05-17T16:00,8.8,80,5.0,1001.4,0.0,30,18.3
3305,2016-05-17T17:00,8.7,76,5.2,1000.9,0.0,33,15.0
3306,2016-05-17T18:00,8.5,69,4.9,1001.1,0.0,46,14.0
3307,2016-05-17T19:00,8.3,65,4.4,1000.9,0.0,37,14.6
3308,2016-05-17T20:00,8.1,64,4.2,1001.4,0.0,29,14.1
3309,2016-05-17T21:00,7.9,65,4.2,1001.8,0.0,22,12.5
3310,2016-05-17T22:00,7.8,66,4.3,1002.2,0.0,22,11.4
3311,2016-05-17T23:00,7.5,69,4.0,1002.2,0.0,20,11.4
3312,2016-05-18T00:00,7.1,72,3.7,1002.1,0.0,22,11.5
3313,2016-05-18T01:00,6.8,74,3.4,1001.7,0.0,25,11.9
3314,2016-05-18T02:00,7.4,71,3.8,1001.5,0.0,21,12.4
3315,2016-05-18T03:00,7.1,73,3.8,1001.1,0.0,21,11.4
3316,2016-05-18T04:00,6.8,76,3.6,1001.2,0.0,22,10.7
3317,2016-05-18T05:00,6.6,80,3.7,1001.2,0.0,19,9.0
3318,2016-05-18T06:00,6.6,83,3.9,1002.0,0.0,26,8.0
3319,2016-05-18T07:00,7.3,83,4.7,1002.2,0.0,27,8.3
3320,2016-05-18T08:00,8.4,81,6.1,1002.6,0.0,38,7.4
3321,2016-05-18T09:00,9.5,80,7.6,1002.8,0.0,36,5.8
3322,2016-05-18T10:00,10.3,80,9.1,1002.9,0.0,61,5.9
3323,2016-05-18T11:00,10.9,79,10.4,1002.7,0.0,39,7.1
3324,2016-05-18T12:00,11.4,78,11.3,1002.7,0.0,17,8.6
3325,2016-05-18T13:00,11.7,74,11.5,1002.4,0.0,33,10.5
3326,2016-05-18T14:00,12.4,72,11.9,1002.0,0.0,8,12.2
3327,2016-05-18T15:00,12.2,73,11.3,1001.6,0.0,31,13.1
3328,2016-05-18T16:00,11.9,74,9.7,1001.1,0.0,22,14.8
3329,2016-05-18T17:00,11.6,75,8.7,1000.9,0.0,47,14.8
3330,2016-05-18T18:00,11.1,76,8.6,1001.2,0.0,23,12.0
3331,2016-05-18T19:00,10.6,76,8.2,1001.0,0.0,23,10.5
3332,2016-05-18T20:00,10.2,76,8.0,1000.7,0.0,24,7.7
3333,2016-05-18T21:00,9.6,76,7.4,1001.1,0.0,25,7.1
3334,2016-05-18T22:00,9.1,76,6.7,1001.2,0.0,21,8.0
3335,2016-05-18T23:00,8.6,77,6.1,1001.3,0.0,3,8.0
3336,2016-05-19T00:00,8.1,79,5.9,1001.2,0.0,2,6.6
3337,2016-05-19T01:00,7.6,82,5.1,1001.2,0.0,3,7.8
3338,2016-05-19T02:00,8.7,78,6.5,1001.3,0.0,1,6.8
3339,2016-05-19T03:00,9.0,77,7.0,1001.0,0.0,2,5.4
3340,2016-05-19T04:00,8.9,78,7.1,1000.9,0.0,0,4.1
3341,2016-05-19T05:00,8.8,79,6.7,1001.0,0.0,1,6.1
3342,2016-05-19T06:00,8.6,81,6.6,1001.3,0.0,2,6.2
3343,2016-05-19T07:00,8.6,85,6.9,1001.3,0.0,1,4.8
3344,2016-05-19T08:00,10.0,76,8.5,1001.8,0.0,0,3.3
3345,2016-05-19T09:00,11.2,69,9.6,1002.2,0.0,0,3.6
3346,2016-05-19T10:00,12.2,65,11.3,1002.0,0.0,0,5.1
3347,2016-05-19T11:00,13.1,60,12.8,1002.1,0.0,0,6.3
3348,2016-05-19T12:00,13.8,57,14.1,1002.1,0.0,0,6.4
3349,2016-05-19T13:00,14.2,58,14.5,1001.4,0.0,0,8.4
3350,2016-05-19T14:00,14.9,54,14.7,1000.8,0.0,0,10.8
3351,2016-05-19T15:00,14.7,53,14.1,1000.4,0.0,0,10.0
3352,2016-05-19T16:00,14.5,53,13.1,1000.4,0.0,0,10.5
3353,2016-05-19T17:00,14.3,53,12.0,1000.0,0.0,0,9.7
3354,2016-05-19T18:00,13.8,54,10.8,999.7,0.0,7,11.5
3355,2016-05-19T19:00,13.0,59,10.1,999.5,0.0,0,11.6
3356,2016-05-19T20:00,12.3,60,9.5,999.5,0.0,4,10.5
3357,2016-05-19T21:00,11.7,62,8.8,999.4,0.0,12,10.9
3358,2016-05-19T22:00,11.4,63,8.4,999.5,0.0,25,11.9
3359,2016-05-19T23:00,11.1,67,8.3,999.6,0.0,29,11.2
3360,2016-05-20T00:00,10.9,70,8.2,999.4,0.0,26,10.9
3361,2016-05-20T01:00,10.8,71,8.3,999.7,0.0,19,10.0
3362,2016-05-20T02:00,10.9,70,8.3,999.4,0.0,29,9.7
3363,2016-05-20T03:00,10.6,74,8.2,999.1,0.0,30,9.6
3364,2016-05-20T04:00,10.4,78,8.1,999.3,0.0,30,9.6
3365,2016-05-20T05:00,10.3,81,8.3,999.1,0.0,30,8.0
3366,2016-05-20T06:00,10.3,82,8.6,1000.2,0.0,30,7.4
3367,2016-05-20T07:00,11.1,80,9.4,1000.4,0.0,38,7.6
3368,2016-05-20T08:00,12.0,76,10.5,1000.4,0.0,51,6.9
3369,2016-05-20T09:00,13.1,71,11.5,1000.6,0.0,70,7.2
3370,2016-05-20T10:00,14.0,67,12.2,1000.3,0.0,86,8.7
3371,2016-05-20T11:00,14.6,65,12.7,1000.2,0.0,89,9.5
3372,2016-05-20T12:00,14.8,66,12.6,999.8,0.0,87,12.1
3373,2016-05-20T13:00,14.9,67,12.5,999.4,0.0,80,13.7
3374,2016-05-20T14:00,14.5,69,12.6,999.0,0.0,86,14.6
3375,2016-05-20T15:00,13.7,73,11.1,998.7,0.0,77,15.5
3376,2016-05-20T16:00,13.3,73,10.5,998.2,0.0,72,16.7
3377,2016-05-20T17:00,13.1,71,10.6,997.8,0.0,81,13.3
3378,2016-05-20T18:00,12.7,70,10.1,997.3,0.0,71,12.6
3379,2016-05-20T19:00,12.2,69,9.8,997.2,0.0,54,10.9
3380,2016-05-20T20:00,11.6,69,9.0,997.0,0.0,65,11.4
3381,2016-05-20T21:00,11.2,70,8.4,997.3,0.0,64,11.8
3382,2016-05-20T22:00,10.8,71,7.9,997.6,0.0,52,12.2
3383,2016-05-20T23:00,10.5,73,7.8,997.6,0.0,45,11.5
3384,2016-05-21T00:00,10.6,73,8.0,997.5,0.0,50,10.7
3385,2016-05-21T01:00,10.4,75,8.0,997.3,0.0,58,10.0
3386,2016-05-21T02:00,10.3,76,7.8,997.1,0.0,67,10.5
3387,2016-05-21T03:00,10.0,79,7.5,997.1,0.0,38,10.8
3388,2016-05-21T04:00,9.6,82,7.1,996.9,0.0,25,11.2
3389,2016-05-21T05:00,9.3,83,6.7,996.6,0.0,8,11.7
3390,2016-05-21T06:00,9.2,84,6.8,997.4,0.0,27,10.4
3391,2016-05-21T07:00,9.9,80,7.4,997.8,0.0,28,11.6
3392,2016-05-21T08:00,10.9,75,8.6,998.3,0.0,0,10.1
3393,2016-05-21T09:00,11.8,70,9.4,998.4,0.0,1,10.4
3394,2016-05-21T10:00,12.5,67,10.6,998.3,0.0,1,11.2
3395,2016-05-21T11:00,12.9,65,11.5,998.5,0.0,0,13.0
3396,2016-05-21T12:00,13.4,63,12.3,998.5,0.0,0,14.5
3397,2016-05-21T13:00,13.9,60,13.1,998.2,0.0,5,15.0
3398,2016-05-21T14:00,15.7,52,14.8,998.0,0.0,14,14.1
3399,2016-05-21T15:00,15.8,52,14.7,997.7,0.0,20,13.1
3400,2016-05-21T16:00,15.7,53,14.1,997.5,0.0,22,12.7
3401,2016-05-21T17:00,15.4,55,13.2,997.2,0.0,4,11.4
3402,2016-05-21T18:00,14.9,58,12.8,996.9,0.0,5,8.9
3403,2016-05-21T19:00,14.3,60,12.5,996.9,0.0,3,6.8
3404,2016-05-21T20:00,13.5,62,11.6,996.5,0.0,1,6.6
3405,2016-05-21T21:00,12.8,67,11.2,996.4,0.0,0,4.7
3406,2016-05-21T22:00,11.8,74,10.3,996.7,0.0,0,5.6
3407,2016-05-21T23:00,11.7,74,9.9,996.7,0.0,0,7.5
3408,2016-05-22T00:00,11.2,77,9.4,996.7,0.0,0,8.0
3409,2016-05-22T01:00,10.4,81,8.5,996.5,0.0,0,8.2
3410,2016-05-22T02:00,11.3,74,9.3,996.4,0.0,0,8.2
3411,2016-05-22T03:00,11.3,74,9.2,996.3,0.0,0,9.2
3412,2016-05-22T04:00,11.3,75,9.1,996.2,0.0,0,9.8
3413,2016-05-22T05:00,11.3,76,9.0,996.1,0.0,1,10.8
3414,2016-05-22T06:00,11.4,77,9.0,996.7,0.0,0,11.4
3415,2016-05-22T07:00,12.6,75,10.5,997.1,0.0,11,11.2
3416,2016-05-22T08:00,13.8,72,12.1,997.1,0.0,6,9.7
3417,2016-05-22T09:00,14.1,71,12.5,997.3,0.0,5,9.4
3418,2016-05-22T10:00,14.7,70,13.6,997.3,0.0,12,10.5
3419,2016-05-22T11:00,14.7,70,14.4,997.1,0.0,23,11.2
3420,2016-05-22T12:00,14.6,69,14.5,997.0,0.0,7,12.4
3421,2016-05-22T13:00,14.7,68,14.9,996.6,0.0,9,12.0
3422,2016-05-22T14:00,16.7,60,16.7,996.4,0.0,23,12.8
3423,2016-05-22T15:00,16.2,60,15.5,996.0,0.0,8,13.9
3424,2016-05-22T16:00,15.8,59,14.1,995.8,0.0,0,15.0
